2019-06-23 00:57:39.563411	https://www.encodeproject.org/report/?type=File&lab.title=ENCODE+Processing+Pipeline&status=released&assembly=GRCh38&field=%40id&field=accession&field=dataset&field=assembly&field=output_type&field=technical_replicates&field=biological_replicates&field=href&file_format=bed&output_type%21=peaks&output_type%21=conservative+idr+thresholded+peaks&output_type%21=replicated+peaks&output_type%21=sequence+alignability&output_type%21=methylation+state+at+CpG&output_type%21=methylation+state+at+CHH&output_type%21=methylation+state+at+CHG&output_type%21=enrichment&output_type%21=hotspots&output_type%21=pseudoreplicated+idr+thresholded+peaks&output_type%21=stable+peaks&output_type%21=transcription+start+sites&limit=all
ID	Accession	Dataset	Genome assembly	Output type	Technical replicates	Biological replicates	Download URL
/files/ENCFF276SHQ/	ENCFF276SHQ	/experiments/ENCSR201NQZ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF276SHQ/@@download/ENCFF276SHQ.bed.gz
/files/ENCFF276VRZ/	ENCFF276VRZ	/experiments/ENCSR000DSZ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF276VRZ/@@download/ENCFF276VRZ.bed.gz
/files/ENCFF277NOY/	ENCFF277NOY	/experiments/ENCSR589SNT/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF277NOY/@@download/ENCFF277NOY.bed.gz
/files/ENCFF277QGA/	ENCFF277QGA	/experiments/ENCSR639GWS/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF277QGA/@@download/ENCFF277QGA.bed.gz
/files/ENCFF277YIC/	ENCFF277YIC	/experiments/ENCSR986XYK/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF277YIC/@@download/ENCFF277YIC.bed.gz
/files/ENCFF278BOV/	ENCFF278BOV	/experiments/ENCSR521IID/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF278BOV/@@download/ENCFF278BOV.bed.gz
/files/ENCFF278GJK/	ENCFF278GJK	/experiments/ENCSR000DNN/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF278GJK/@@download/ENCFF278GJK.bed.gz
/files/ENCFF278KIH/	ENCFF278KIH	/experiments/ENCSR785UCD/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF278KIH/@@download/ENCFF278KIH.bed.gz
/files/ENCFF278XOE/	ENCFF278XOE	/experiments/ENCSR000BHT/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF278XOE/@@download/ENCFF278XOE.bed.gz
/files/ENCFF278ZNM/	ENCFF278ZNM	/experiments/ENCSR201GGK/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF278ZNM/@@download/ENCFF278ZNM.bed.gz
/files/ENCFF279AMR/	ENCFF279AMR	/experiments/ENCSR898XMH/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF279AMR/@@download/ENCFF279AMR.bed.gz
/files/ENCFF279JGE/	ENCFF279JGE	/experiments/ENCSR000BIZ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF279JGE/@@download/ENCFF279JGE.bed.gz
/files/ENCFF279MNV/	ENCFF279MNV	/experiments/ENCSR000ARO/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF279MNV/@@download/ENCFF279MNV.bed.gz
/files/ENCFF279SMK/	ENCFF279SMK	/experiments/ENCSR000EBZ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF279SMK/@@download/ENCFF279SMK.bed.gz
/files/ENCFF279XTW/	ENCFF279XTW	/experiments/ENCSR199WXF/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF279XTW/@@download/ENCFF279XTW.bed.gz
/files/ENCFF280FIG/	ENCFF280FIG	/experiments/ENCSR000AVA/	GRCh38	peaks and background as input for IDR	1_1,2_1,2_2	1,2	/files/ENCFF280FIG/@@download/ENCFF280FIG.bed.gz
/files/ENCFF280IWS/	ENCFF280IWS	/experiments/ENCSR357QJR/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF280IWS/@@download/ENCFF280IWS.bed.gz
/files/ENCFF280NBE/	ENCFF280NBE	/experiments/ENCSR261VAS/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF280NBE/@@download/ENCFF280NBE.bed.gz
/files/ENCFF280YAF/	ENCFF280YAF	/experiments/ENCSR038GMB/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF280YAF/@@download/ENCFF280YAF.bed.gz
/files/ENCFF281DYK/	ENCFF281DYK	/experiments/ENCSR857PBV/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF281DYK/@@download/ENCFF281DYK.bed.gz
/files/ENCFF281KMO/	ENCFF281KMO	/experiments/ENCSR487CPI/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF281KMO/@@download/ENCFF281KMO.bed.gz
/files/ENCFF281YRG/	ENCFF281YRG	/experiments/ENCSR062HDL/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF281YRG/@@download/ENCFF281YRG.bed.gz
/files/ENCFF282KOR/	ENCFF282KOR	/experiments/ENCSR310NYI/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF282KOR/@@download/ENCFF282KOR.bed.gz
/files/ENCFF283CUY/	ENCFF283CUY	/experiments/ENCSR283ZRI/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF283CUY/@@download/ENCFF283CUY.bed.gz
/files/ENCFF283MNG/	ENCFF283MNG	/experiments/ENCSR784VUY/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF283MNG/@@download/ENCFF283MNG.bed.gz
/files/ENCFF283XPJ/	ENCFF283XPJ	/experiments/ENCSR000EFS/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF283XPJ/@@download/ENCFF283XPJ.bed.gz
/files/ENCFF284ZFM/	ENCFF284ZFM	/experiments/ENCSR592KSP/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF284ZFM/@@download/ENCFF284ZFM.bed.gz
/files/ENCFF285MBX/	ENCFF285MBX	/experiments/ENCSR388QZF/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF285MBX/@@download/ENCFF285MBX.bed.gz
/files/ENCFF285OCH/	ENCFF285OCH	/experiments/ENCSR429XTR/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF285OCH/@@download/ENCFF285OCH.bed.gz
/files/ENCFF285QVL/	ENCFF285QVL	/experiments/ENCSR617IFZ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF285QVL/@@download/ENCFF285QVL.bed.gz
/files/ENCFF285WXY/	ENCFF285WXY	/experiments/ENCSR396SKI/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF285WXY/@@download/ENCFF285WXY.bed.gz
/files/ENCFF286HDS/	ENCFF286HDS	/experiments/ENCSR000BMO/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF286HDS/@@download/ENCFF286HDS.bed.gz
/files/ENCFF286HTI/	ENCFF286HTI	/experiments/ENCSR552YGL/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF286HTI/@@download/ENCFF286HTI.bed.gz
/files/ENCFF286MTX/	ENCFF286MTX	/experiments/ENCSR000BMW/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF286MTX/@@download/ENCFF286MTX.bed.gz
/files/ENCFF287GDT/	ENCFF287GDT	/experiments/ENCSR550HCT/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF287GDT/@@download/ENCFF287GDT.bed.gz
/files/ENCFF287VQK/	ENCFF287VQK	/experiments/ENCSR124AIG/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF287VQK/@@download/ENCFF287VQK.bed.gz
/files/ENCFF288AAV/	ENCFF288AAV	/experiments/ENCSR711XNY/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF288AAV/@@download/ENCFF288AAV.bed.gz
/files/ENCFF288NOF/	ENCFF288NOF	/experiments/ENCSR543KOA/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF288NOF/@@download/ENCFF288NOF.bed.gz
/files/ENCFF288OGE/	ENCFF288OGE	/experiments/ENCSR670FDA/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF288OGE/@@download/ENCFF288OGE.bed.gz
/files/ENCFF288XHG/	ENCFF288XHG	/experiments/ENCSR893QWP/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF288XHG/@@download/ENCFF288XHG.bed.gz
/files/ENCFF288ZRD/	ENCFF288ZRD	/experiments/ENCSR542WJU/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF288ZRD/@@download/ENCFF288ZRD.bed.gz
/files/ENCFF290DPG/	ENCFF290DPG	/experiments/ENCSR552YGL/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF290DPG/@@download/ENCFF290DPG.bed.gz
/files/ENCFF290ESJ/	ENCFF290ESJ	/experiments/ENCSR137ZMQ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF290ESJ/@@download/ENCFF290ESJ.bed.gz
/files/ENCFF290LSS/	ENCFF290LSS	/experiments/ENCSR402JAC/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF290LSS/@@download/ENCFF290LSS.bed.gz
/files/ENCFF290UGF/	ENCFF290UGF	/experiments/ENCSR903ELW/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF290UGF/@@download/ENCFF290UGF.bed.gz
/files/ENCFF290ZKZ/	ENCFF290ZKZ	/experiments/ENCSR000EHN/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF290ZKZ/@@download/ENCFF290ZKZ.bed.gz
/files/ENCFF291LJS/	ENCFF291LJS	/experiments/ENCSR189YYK/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF291LJS/@@download/ENCFF291LJS.bed.gz
/files/ENCFF291TTY/	ENCFF291TTY	/experiments/ENCSR158RYZ/	GRCh38	peaks and background as input for IDR	3_1,4_1	3,4	/files/ENCFF291TTY/@@download/ENCFF291TTY.bed.gz
/files/ENCFF291UMT/	ENCFF291UMT	/experiments/ENCSR000EZT/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF291UMT/@@download/ENCFF291UMT.bed.gz
/files/ENCFF291UUQ/	ENCFF291UUQ	/experiments/ENCSR417VWF/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF291UUQ/@@download/ENCFF291UUQ.bed.gz
/files/ENCFF291ZTW/	ENCFF291ZTW	/experiments/ENCSR168CEE/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF291ZTW/@@download/ENCFF291ZTW.bed.gz
/files/ENCFF292SVE/	ENCFF292SVE	/experiments/ENCSR825MZS/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF292SVE/@@download/ENCFF292SVE.bed.gz
/files/ENCFF293LRQ/	ENCFF293LRQ	/experiments/ENCSR080XEY/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF293LRQ/@@download/ENCFF293LRQ.bed.gz
/files/ENCFF293OHT/	ENCFF293OHT	/experiments/ENCSR000BJC/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF293OHT/@@download/ENCFF293OHT.bed.gz
/files/ENCFF293RRZ/	ENCFF293RRZ	/experiments/ENCSR768LIO/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF293RRZ/@@download/ENCFF293RRZ.bed.gz
/files/ENCFF293UEL/	ENCFF293UEL	/experiments/ENCSR173CTF/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF293UEL/@@download/ENCFF293UEL.bed.gz
/files/ENCFF293WPK/	ENCFF293WPK	/experiments/ENCSR000DUX/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF293WPK/@@download/ENCFF293WPK.bed.gz
/files/ENCFF295CUB/	ENCFF295CUB	/experiments/ENCSR662EOU/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF295CUB/@@download/ENCFF295CUB.bed.gz
/files/ENCFF295GBP/	ENCFF295GBP	/experiments/ENCSR000ATJ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF295GBP/@@download/ENCFF295GBP.bed.gz
/files/ENCFF295GOD/	ENCFF295GOD	/experiments/ENCSR230ZWH/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF295GOD/@@download/ENCFF295GOD.bed.gz
/files/ENCFF295HQJ/	ENCFF295HQJ	/experiments/ENCSR069DPL/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF295HQJ/@@download/ENCFF295HQJ.bed.gz
/files/ENCFF295TTE/	ENCFF295TTE	/experiments/ENCSR440VKE/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF295TTE/@@download/ENCFF295TTE.bed.gz
/files/ENCFF295ZLM/	ENCFF295ZLM	/experiments/ENCSR459FTB/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF295ZLM/@@download/ENCFF295ZLM.bed.gz
/files/ENCFF296MZN/	ENCFF296MZN	/experiments/ENCSR000AQA/	GRCh38	peaks and background as input for IDR	1_1,1_2,2_1	1,2	/files/ENCFF296MZN/@@download/ENCFF296MZN.bed.gz
/files/ENCFF297AAW/	ENCFF297AAW	/experiments/ENCSR125NBL/	GRCh38	peaks and background as input for IDR	1_1,1_2,2_1	1,2	/files/ENCFF297AAW/@@download/ENCFF297AAW.bed.gz
/files/ENCFF297HAX/	ENCFF297HAX	/experiments/ENCSR000BRD/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF297HAX/@@download/ENCFF297HAX.bed.gz
/files/ENCFF297ITF/	ENCFF297ITF	/experiments/ENCSR847XGE/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF297ITF/@@download/ENCFF297ITF.bed.gz
/files/ENCFF297WMY/	ENCFF297WMY	/experiments/ENCSR563YDA/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF297WMY/@@download/ENCFF297WMY.bed.gz
/files/ENCFF298AIX/	ENCFF298AIX	/experiments/ENCSR828NCB/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF298AIX/@@download/ENCFF298AIX.bed.gz
/files/ENCFF298JSC/	ENCFF298JSC	/experiments/ENCSR000EUJ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF298JSC/@@download/ENCFF298JSC.bed.gz
/files/ENCFF298RGN/	ENCFF298RGN	/experiments/ENCSR760UVO/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF298RGN/@@download/ENCFF298RGN.bed.gz
/files/ENCFF298ZSE/	ENCFF298ZSE	/experiments/ENCSR598GER/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF298ZSE/@@download/ENCFF298ZSE.bed.gz
/files/ENCFF299JYV/	ENCFF299JYV	/experiments/ENCSR000BJG/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF299JYV/@@download/ENCFF299JYV.bed.gz
/files/ENCFF299NMK/	ENCFF299NMK	/experiments/ENCSR028EGI/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF299NMK/@@download/ENCFF299NMK.bed.gz
/files/ENCFF299QNM/	ENCFF299QNM	/experiments/ENCSR000BRK/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF299QNM/@@download/ENCFF299QNM.bed.gz
/files/ENCFF299UPZ/	ENCFF299UPZ	/experiments/ENCSR330OEO/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF299UPZ/@@download/ENCFF299UPZ.bed.gz
/files/ENCFF300OKR/	ENCFF300OKR	/experiments/ENCSR000DMJ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF300OKR/@@download/ENCFF300OKR.bed.gz
/files/ENCFF300OPW/	ENCFF300OPW	/experiments/ENCSR000BQS/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF300OPW/@@download/ENCFF300OPW.bed.gz
/files/ENCFF300XXC/	ENCFF300XXC	/experiments/ENCSR000ATN/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF300XXC/@@download/ENCFF300XXC.bed.gz
/files/ENCFF301FKQ/	ENCFF301FKQ	/experiments/ENCSR737UST/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF301FKQ/@@download/ENCFF301FKQ.bed.gz
/files/ENCFF301GRS/	ENCFF301GRS	/experiments/ENCSR343ELW/	GRCh38	peaks and background as input for IDR	3_1,4_1	3,4	/files/ENCFF301GRS/@@download/ENCFF301GRS.bed.gz
/files/ENCFF301KIQ/	ENCFF301KIQ	/experiments/ENCSR839SFJ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF301KIQ/@@download/ENCFF301KIQ.bed.gz
/files/ENCFF301UKY/	ENCFF301UKY	/experiments/ENCSR000DYF/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF301UKY/@@download/ENCFF301UKY.bed.gz
/files/ENCFF301YXM/	ENCFF301YXM	/experiments/ENCSR000DTI/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF301YXM/@@download/ENCFF301YXM.bed.gz
/files/ENCFF302CKN/	ENCFF302CKN	/experiments/ENCSR115BLD/	GRCh38	peaks and background as input for IDR	1_1,1_2,2_1	1,2	/files/ENCFF302CKN/@@download/ENCFF302CKN.bed.gz
/files/ENCFF302CPE/	ENCFF302CPE	/experiments/ENCSR000EGR/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF302CPE/@@download/ENCFF302CPE.bed.gz
/files/ENCFF302RQH/	ENCFF302RQH	/experiments/ENCSR000EDD/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF302RQH/@@download/ENCFF302RQH.bed.gz
/files/ENCFF302URQ/	ENCFF302URQ	/experiments/ENCSR993LMB/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF302URQ/@@download/ENCFF302URQ.bed.gz
/files/ENCFF303LYL/	ENCFF303LYL	/experiments/ENCSR000AUE/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF303LYL/@@download/ENCFF303LYL.bed.gz
/files/ENCFF303NCA/	ENCFF303NCA	/experiments/ENCSR000BIV/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF303NCA/@@download/ENCFF303NCA.bed.gz
/files/ENCFF303TSY/	ENCFF303TSY	/experiments/ENCSR397DQC/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF303TSY/@@download/ENCFF303TSY.bed.gz
/files/ENCFF305CRL/	ENCFF305CRL	/experiments/ENCSR699YFX/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF305CRL/@@download/ENCFF305CRL.bed.gz
/files/ENCFF305IJE/	ENCFF305IJE	/experiments/ENCSR954WVZ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF305IJE/@@download/ENCFF305IJE.bed.gz
/files/ENCFF305IJQ/	ENCFF305IJQ	/experiments/ENCSR620VIC/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF305IJQ/@@download/ENCFF305IJQ.bed.gz
/files/ENCFF305KIK/	ENCFF305KIK	/experiments/ENCSR707IUN/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF305KIK/@@download/ENCFF305KIK.bed.gz
/files/ENCFF305OOU/	ENCFF305OOU	/experiments/ENCSR764YDL/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF305OOU/@@download/ENCFF305OOU.bed.gz
/files/ENCFF305SLO/	ENCFF305SLO	/experiments/ENCSR657PEW/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF305SLO/@@download/ENCFF305SLO.bed.gz
/files/ENCFF305WYD/	ENCFF305WYD	/experiments/ENCSR356ECR/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF305WYD/@@download/ENCFF305WYD.bed.gz
/files/ENCFF306OJZ/	ENCFF306OJZ	/experiments/ENCSR000DTI/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF306OJZ/@@download/ENCFF306OJZ.bed.gz
/files/ENCFF306PBX/	ENCFF306PBX	/experiments/ENCSR018MQH/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF306PBX/@@download/ENCFF306PBX.bed.gz
/files/ENCFF306PQS/	ENCFF306PQS	/experiments/ENCSR065XVO/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF306PQS/@@download/ENCFF306PQS.bed.gz
/files/ENCFF307XFM/	ENCFF307XFM	/experiments/ENCSR000EFI/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF307XFM/@@download/ENCFF307XFM.bed.gz
/files/ENCFF307ZMU/	ENCFF307ZMU	/experiments/ENCSR177VFS/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF307ZMU/@@download/ENCFF307ZMU.bed.gz
/files/ENCFF308JXP/	ENCFF308JXP	/experiments/ENCSR945NSF/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF308JXP/@@download/ENCFF308JXP.bed.gz
/files/ENCFF308QHX/	ENCFF308QHX	/experiments/ENCSR000EHN/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF308QHX/@@download/ENCFF308QHX.bed.gz
/files/ENCFF309DMZ/	ENCFF309DMZ	/experiments/ENCSR264CZJ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF309DMZ/@@download/ENCFF309DMZ.bed.gz
/files/ENCFF309HSE/	ENCFF309HSE	/experiments/ENCSR541AMF/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF309HSE/@@download/ENCFF309HSE.bed.gz
/files/ENCFF309OUB/	ENCFF309OUB	/experiments/ENCSR647ZXA/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF309OUB/@@download/ENCFF309OUB.bed.gz
/files/ENCFF309SPQ/	ENCFF309SPQ	/experiments/ENCSR000BRI/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF309SPQ/@@download/ENCFF309SPQ.bed.gz
/files/ENCFF310BUW/	ENCFF310BUW	/experiments/ENCSR619GFP/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF310BUW/@@download/ENCFF310BUW.bed.gz
/files/ENCFF310IDS/	ENCFF310IDS	/experiments/ENCSR067HGI/	GRCh38	optimal idr thresholded peaks	1_1,3_1	1,3	/files/ENCFF310IDS/@@download/ENCFF310IDS.bed.gz
/files/ENCFF310SMW/	ENCFF310SMW	/experiments/ENCSR000BNV/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF310SMW/@@download/ENCFF310SMW.bed.gz
/files/ENCFF311IXZ/	ENCFF311IXZ	/experiments/ENCSR477OJI/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF311IXZ/@@download/ENCFF311IXZ.bed.gz
/files/ENCFF311WKM/	ENCFF311WKM	/experiments/ENCSR524BUE/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF311WKM/@@download/ENCFF311WKM.bed.gz
/files/ENCFF311XMJ/	ENCFF311XMJ	/experiments/ENCSR503GVO/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF311XMJ/@@download/ENCFF311XMJ.bed.gz
/files/ENCFF311YLU/	ENCFF311YLU	/experiments/ENCSR000BIS/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF311YLU/@@download/ENCFF311YLU.bed.gz
/files/ENCFF312GEN/	ENCFF312GEN	/experiments/ENCSR000ECA/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF312GEN/@@download/ENCFF312GEN.bed.gz
/files/ENCFF312JKD/	ENCFF312JKD	/experiments/ENCSR705ASR/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF312JKD/@@download/ENCFF312JKD.bed.gz
/files/ENCFF312JXQ/	ENCFF312JXQ	/experiments/ENCSR559IOZ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF312JXQ/@@download/ENCFF312JXQ.bed.gz
/files/ENCFF312NVO/	ENCFF312NVO	/experiments/ENCSR158RYZ/	GRCh38	optimal idr thresholded peaks	3_1,4_1	3,4	/files/ENCFF312NVO/@@download/ENCFF312NVO.bed.gz
/files/ENCFF312XHI/	ENCFF312XHI	/experiments/ENCSR000FCC/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF312XHI/@@download/ENCFF312XHI.bed.gz
/files/ENCFF313ATB/	ENCFF313ATB	/experiments/ENCSR465BWW/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF313ATB/@@download/ENCFF313ATB.bed.gz
/files/ENCFF313BDA/	ENCFF313BDA	/experiments/ENCSR000BJD/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF313BDA/@@download/ENCFF313BDA.bed.gz
/files/ENCFF313CII/	ENCFF313CII	/experiments/ENCSR000BQS/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF313CII/@@download/ENCFF313CII.bed.gz
/files/ENCFF313DUS/	ENCFF313DUS	/experiments/ENCSR321MSF/	GRCh38	optimal idr thresholded peaks	4_1,5_1	4,5	/files/ENCFF313DUS/@@download/ENCFF313DUS.bed.gz
/files/ENCFF313HBL/	ENCFF313HBL	/experiments/ENCSR072PWP/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF313HBL/@@download/ENCFF313HBL.bed.gz
/files/ENCFF313RFR/	ENCFF313RFR	/experiments/ENCSR853ADA/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF313RFR/@@download/ENCFF313RFR.bed.gz
/files/ENCFF313YNI/	ENCFF313YNI	/experiments/ENCSR159OCC/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF313YNI/@@download/ENCFF313YNI.bed.gz
/files/ENCFF314CDT/	ENCFF314CDT	/experiments/ENCSR666QNP/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF314CDT/@@download/ENCFF314CDT.bed.gz
/files/ENCFF314IDL/	ENCFF314IDL	/experiments/ENCSR635NOQ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF314IDL/@@download/ENCFF314IDL.bed.gz
